2024-03-10 22:26:20,540 INFO    StreamThr :93637 [internal.py:wandb_internal():86] W&B internal server running at pid: 93637, started at: 2024-03-10 22:26:20.539297
2024-03-10 22:26:24,173 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/output.log
2024-03-10 22:26:25,868 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:30,886 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:35,904 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:36,538 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:26:36,538 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:26:36,538 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:26:41,727 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:46,743 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:51,541 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:26:51,541 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:26:51,543 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:26:51,981 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:26:52,281 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/config.yaml
2024-03-10 22:26:52,685 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:26:52,686 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:26:52,686 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:26:52,687 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:26:53,225 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-10 22:26:53,225 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: log_artifact
2024-03-10 22:26:53,288 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table/table_key_1_5098dc23905a85e9438b.table.json
2024-03-10 22:26:53,289 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:26:53,289 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table
2024-03-10 22:26:53,290 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media
2024-03-10 22:26:53,600 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:26:53,733 INFO    wandb-upload_0:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/3okaauyf-media/table/table_key_1_5098dc23905a85e9438b.table.json
2024-03-10 22:26:54,765 INFO    wandb-upload_0:93637 [upload_job.py:push():89] Uploaded file /Users/akospeter/Library/Application Support/wandb/artifacts/staging/tmp7lw4j9jn
2024-03-10 22:26:55,516 INFO    SenderThread:93637 [sender.py:send_request_log_artifact():1431] logged artifact run-3qg0b42m-table_key - {'id': 'QXJ0aWZhY3Q6NzUwNjEyNDE4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzQ3NTA0Mw==', 'latestArtifact': None}}
2024-03-10 22:26:55,516 DEBUG   SenderThread:93637 [sender.py:send():378] send: files
2024-03-10 22:26:55,516 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file media/table/table_key_1_5098dc23905a85e9438b.table.json with policy now
2024-03-10 22:26:55,517 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:26:55,517 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:26:55,517 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:26:56,175 INFO    wandb-upload_0:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/4c5t2sbi-media/table/table_key_1_5098dc23905a85e9438b.table.json
2024-03-10 22:26:56,300 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/output.log
2024-03-10 22:26:56,301 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:26:57,525 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:02,540 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:06,546 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:27:06,546 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:27:06,548 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:27:07,800 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:12,813 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:17,833 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:21,371 DEBUG   SystemMonitor:93637 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-10 22:27:21,372 DEBUG   SenderThread:93637 [sender.py:send():378] send: telemetry
2024-03-10 22:27:21,372 DEBUG   SenderThread:93637 [sender.py:send():378] send: stats
2024-03-10 22:27:21,551 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:27:21,551 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:27:21,551 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:27:23,345 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:27:23,346 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:27:23,349 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:23,551 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:27:23,551 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:27:23,558 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-10 22:27:23,558 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: log_artifact
2024-03-10 22:27:23,562 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:27:24,403 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:27:24,403 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/config.yaml
2024-03-10 22:27:24,404 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table/table_key_3_056aed101e1ebfc7aa85.table.json
2024-03-10 22:27:24,404 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table
2024-03-10 22:27:24,699 INFO    wandb-upload_0:93637 [upload_job.py:push():89] Uploaded file /Users/akospeter/Library/Application Support/wandb/artifacts/staging/tmp9dcy5oyj
2024-03-10 22:27:24,922 INFO    wandb-upload_1:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/050pwvi4-media/table/table_key_3_056aed101e1ebfc7aa85.table.json
2024-03-10 22:27:25,954 INFO    SenderThread:93637 [sender.py:send_request_log_artifact():1431] logged artifact run-3qg0b42m-table_key - {'id': 'QXJ0aWZhY3Q6NzUwNjEyODE4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzQ3NTA0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzUwNjEyNDE4', 'versionIndex': 0}}}
2024-03-10 22:27:25,954 DEBUG   SenderThread:93637 [sender.py:send():378] send: files
2024-03-10 22:27:25,954 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file media/table/table_key_3_056aed101e1ebfc7aa85.table.json with policy now
2024-03-10 22:27:25,955 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:27:25,955 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:27:25,955 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:27:26,410 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:27:26,437 INFO    wandb-upload_0:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/ftc2q7ki-media/table/table_key_3_056aed101e1ebfc7aa85.table.json
2024-03-10 22:27:28,421 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/output.log
2024-03-10 22:27:28,967 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:33,983 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:36,554 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:27:36,554 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:27:36,556 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:27:39,797 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:44,817 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:49,836 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:51,378 DEBUG   SenderThread:93637 [sender.py:send():378] send: stats
2024-03-10 22:27:51,560 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:27:51,560 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:27:51,560 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:27:54,235 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:27:54,236 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:27:54,236 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:27:54,236 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:27:54,450 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-10 22:27:54,450 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: log_artifact
2024-03-10 22:27:54,456 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:27:54,516 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:27:54,517 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table/table_key_5_5c1c0e3394bc3770ce3c.table.json
2024-03-10 22:27:54,517 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table
2024-03-10 22:27:54,914 INFO    wandb-upload_1:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/c83dt8y4-media/table/table_key_5_5c1c0e3394bc3770ce3c.table.json
2024-03-10 22:27:55,688 INFO    wandb-upload_0:93637 [upload_job.py:push():89] Uploaded file /Users/akospeter/Library/Application Support/wandb/artifacts/staging/tmp_g67ryfl
2024-03-10 22:27:56,699 INFO    SenderThread:93637 [sender.py:send_request_log_artifact():1431] logged artifact run-3qg0b42m-table_key - {'id': 'QXJ0aWZhY3Q6NzUwNjEzMTE5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzQ3NTA0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzUwNjEyODE4', 'versionIndex': 1}}}
2024-03-10 22:27:56,699 DEBUG   SenderThread:93637 [sender.py:send():378] send: files
2024-03-10 22:27:56,699 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:27:56,699 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file media/table/table_key_5_5c1c0e3394bc3770ce3c.table.json with policy now
2024-03-10 22:27:56,700 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:27:56,700 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:27:56,700 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:27:57,168 INFO    wandb-upload_1:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/kow1o30q-media/table/table_key_5_5c1c0e3394bc3770ce3c.table.json
2024-03-10 22:27:57,528 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:27:58,532 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/output.log
2024-03-10 22:28:01,713 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:06,560 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:28:06,562 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:28:06,562 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:28:06,794 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:11,804 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:16,819 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:21,379 DEBUG   SenderThread:93637 [sender.py:send():378] send: stats
2024-03-10 22:28:21,565 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:28:21,567 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:28:21,567 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:28:22,777 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:24,679 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:28:24,680 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:28:24,680 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:28:24,680 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:28:24,883 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-10 22:28:24,883 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: log_artifact
2024-03-10 22:28:24,888 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: partial_history
2024-03-10 22:28:25,647 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:28:25,647 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table/table_key_7_5401a7e909482531869c.table.json
2024-03-10 22:28:25,647 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/media/table
2024-03-10 22:28:25,940 INFO    wandb-upload_0:93637 [upload_job.py:push():89] Uploaded file /Users/akospeter/Library/Application Support/wandb/artifacts/staging/tmpvsw_q93x
2024-03-10 22:28:26,093 INFO    wandb-upload_1:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/kmnikuxq-media/table/table_key_7_5401a7e909482531869c.table.json
2024-03-10 22:28:26,746 INFO    SenderThread:93637 [sender.py:send_request_log_artifact():1431] logged artifact run-3qg0b42m-table_key - {'id': 'QXJ0aWZhY3Q6NzUwNjEzNDA3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzQ3NTA0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzUwNjEzMTE5', 'versionIndex': 2}}}
2024-03-10 22:28:26,746 DEBUG   SenderThread:93637 [sender.py:send():378] send: files
2024-03-10 22:28:26,746 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file media/table/table_key_7_5401a7e909482531869c.table.json with policy now
2024-03-10 22:28:26,746 DEBUG   SenderThread:93637 [sender.py:send():378] send: history
2024-03-10 22:28:26,747 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: summary_record
2024-03-10 22:28:26,747 INFO    SenderThread:93637 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-10 22:28:27,211 INFO    wandb-upload_0:93637 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpwq5z7k6qwandb/sdb1sp4i-media/table/table_key_7_5401a7e909482531869c.table.json
2024-03-10 22:28:27,655 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/wandb-summary.json
2024-03-10 22:28:28,661 INFO    Thread-12 :93637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240310_222620-3qg0b42m/files/output.log
2024-03-10 22:28:28,751 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:33,772 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:36,574 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-10 22:28:36,574 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: stop_status
2024-03-10 22:28:36,578 DEBUG   SenderThread:93637 [sender.py:send_request():405] send_request: stop_status
2024-03-10 22:28:38,854 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
2024-03-10 22:28:43,875 DEBUG   HandlerThread:93637 [handler.py:handle_request():146] handle_request: status_report
